FOODSTORE_ID,FOODSTORE_NAME,FOODCATEGORY_CODE,FOODCATEGORY,ADDRESS,WORKING_TIME,IMG_URL,RATE,LATITUDE,LONGITUDE,AREA,TAG_STORE,TAG_GENDER,TAG_AGE,TAG_ID
1757399379,꼭그닭,11,술집,서울 강남구 봉은사로4길 37 지하1층,매일 13:00 ~ 24:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F3FC167B2DC8E4853B695BA995BB94C36,3.4,127.0270785,37.5023746,역삼동,서비스,남,60대이상,17
7913187,뻐꾸기,11,술집(실내포장마차),서울 강남구 도산대로17길 4,매일 17:00 ~ 05:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE3D320FB1B434877ADD0F711F99F4B21,3.7,127.0251433,37.518992,신사동,맛,남,60대이상,17
15104085,코다차야,11,술집(실내포장마차),서울 강남구 압구정로14길 6 지하1층,매일 17:00 ~ 01:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F21190250524117751F,2.2,127.0229982,37.5238669,신사동,맛,여,20대,17
251456396,온달집 본점,11,술집(실내포장마차),서울 강남구 강남대로152길 28 1층,매일 17:00 ~ 03:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F2EC34C4D8AD34423A450F11FB96F91F8,3.7,127.0217336,37.5176122,신사동,분위기,여,50대,17
276684145,벨뷰,11,와인바,서울 강남구 선릉로152길 30 1층,월화수목일 18:00 ~ 03:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_273128650,2.6,127.0418879,37.5241208,청담동,주차,여,30대,17
1768655445,리커테이션,11,와인바,서울 강남구 압구정로10길 13 지하1층,월~토 18:00 ~ 02:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD9AFB9861CF84F7EB474DCA304F1BD95,4.2,127.022064,37.5226338,신사동,분위기,여,20대,17
25689487,르챔버,11,칵테일바,서울 강남구 도산대로55길 42 지하1층,월~목 19:00 ~ 03:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8648A7CC5769466987ED5EAB6765B69C,2.7,127.0411365,37.5262592,청담동,분위기,남,50대,17
83108266,롸카두들 내쉬빌 핫치킨 압구정점,11,호프(치킨),서울 강남구 언주로164길 35-3 1층,월~토 11:30 ~ 21:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F285258B66DC94A0DAF0FA800A4AEB5A6,4.6,127.0364499,37.5255993,신사동,서비스,여,60대이상,32
888590919,꼬꼬아찌숯불치킨 강남역점,11,호프(치킨),서울 강남구 테헤란로1길 28-1 2층,매일 14:00 ~ 24:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F56ADA0050B13449A897933D65EFCA6CB,3.4,127.0276594,37.500316,역삼동,분위기,남,20대,32
12250697,한잔의추억,11,"호프,요리주점",서울 강남구 논현로175길 68,월~금 14:00 ~ 02:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F2ECEF372804F46BAA0D6DC1F153CCC01,2.9,127.0234592,37.524087,신사동,분위기,남,30대,17
14532428,묵전,11,"호프,요리주점",서울 강남구 언주로168길 22,매일 11:30 ~ 02:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA422AB6F68F5412099EC51D796BEF2A2,3.9,127.0353574,37.526095,신사동,서비스,여,20대,17
25978142,난지당,11,"호프,요리주점",서울 강남구 강남대로42길 16,목금 17:00 ~ 02:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F27F66EBAD8B349CBB8D67C096C800379,3.9,127.0352043,37.4852582,도곡동,가격,여,50대,17
26546475,브롱스 강남점,11,"호프,요리주점",서울 강남구 강남대로94길 15 에스투빌딩 지하1층,월~목 15:50 ~ 24:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F232D554B5507A6BF2F,1.8,127.028584,37.4996568,역삼동,맛,여,20대,17
26575569,무월 강남점,11,"호프,요리주점",서울 강남구 봉은사로4길 21,월화수목금일 13:00 ~ 21:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_267673374,3,127.0266577,37.5034253,역삼동,서비스,남,40대,17
27296186,요술포차 역삼점,11,"호프,요리주점",서울 강남구 테헤란로19길 5 지하1층,월~토 16:30 ~ 02:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F619F19EDE1104424A5101DBB1B5CB295,4.6,127.0334825,37.5004178,역삼동,가격,남,30대,17
478360598,신사전,11,"호프,요리주점",서울 강남구 도산대로11길 18 1층 1호,목금 11:00 ~ 04:30,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F5BD47CC749FA4BB9A766DFE123C629CB,3.9,127.0227157,37.5186385,신사동,가격,여,60대이상,17
504236629,왕스펍,11,"호프,요리주점",서울 강남구 강남대로98길 11,매일 14:00 ~ 01:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalad_thumb%2Ft%2Fa294d5f76c4201a6b0bd7f8ae2d872ffc6331e9f,4.1,127.0275051,37.5008733,역삼동,주차,남,60대이상,17
1586875098,마법갈비요술꼬치,11,"호프,요리주점",서울 강남구 선릉로157길 26 12층,매일 18:00 ~ 02:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F55B0FC88CC0B484CB59BC06EF9DD604C,3.5,127.0378317,37.5263585,신사동,주차,여,40대,17
1596208479,아트몬스터 강남역점,11,"호프,요리주점",서울 강남구 테헤란로1길 28-3 1 2층,월~금 17:00 ~ 01:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FC3E27C49A942453DBB6DE7A63D3F4045,3.8,127.0276119,37.5004868,역삼동,분위기,여,50대,17
19514179,붓처스컷 삼성점,12,"스테이크,립",서울 강남구 테헤란로87길 17 지하1층,월~토 11:30 ~ 22:00 ,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F12445E42506D0EEC01,2.8,127.0585064,37.5088555,삼성동,가격,남,30대,18
26473203,스킬렛 스테이크하우스,12,"스테이크,립",서울 강남구 논현로161길 57 머시주스빌딩 2층,매일 11:30 ~ 22:30,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F6E89C2F88B6E4C86B3614A335398A552,3.4,127.0237207,37.522251,신사동,서비스,여,50대,18
26572124,울프강스테이크하우스,12,"스테이크,립",서울 강남구 선릉로152길 21 영인빌딩 1층,매일 10:00 ~ 22:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC3975D0CEE164D53A00599A2C80839D3,3.5,127.0414758,37.5244959,청담동,분위기,남,30대,18
290227790,스테이터 강남역점,12,"스테이크,립",서울 강남구 봉은사로4길 29 1층,매일 11:30 ~ 22:00 ,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FAA86727834C747058BB18560A26265C1,3.5,127.0268783,37.5029856,역삼동,주차,여,20대,18
292351555,양인환대 양재점,12,"스테이크,립",서울 강남구 강남대로42길 17,월~토 13:00 ~ 22:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9242BF46E80B45588ECC9C19611AE085,3.5,127.0353931,37.485521,도곡동,맛,여,40대,18
484791301,볼트스테이크하우스,12,"스테이크,립",서울 강남구 압구정로72길 22 2층,월~금 12:00 ~ 23:00 ,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F4ACA28EDFD1A4222ACAB4E81A5A07AE0,3.3,127.0449877,37.5250109,청담동,가격,여,30대,18
1248615345,텍사스데브라질 압구정점,12,"스테이크,립",서울 강남구 논현로 854 지하 1층,매일 11:30 ~ 22:30 ,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FBA5EBA0B28524A2BA27651BEF2272323,3.8,127.0288634,37.5252308,신사동,서비스,남,20대,18
23780221,미쓰양꼬치,13,양꼬치,서울 강남구 테헤란로64길 26 2층,월~토 14:00 ~ 01:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9F274FE5EAAD475FBA54A93C62D1A8C3,4,127.0515433,37.5031502,대치동,주차,여,50대,20
25115599,한성양갈비양꼬치 강남점,13,양꼬치,서울 강남구 강남대로78길 25,매일 13:00 ~ 01:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F33C652C5E9144BD0A0F9327D5CC34183,4,127.0312848,37.495444,역삼동,맛,남,50대,20
840177469,무한숯불양꼬치,13,양꼬치,서울 강남구 봉은사로2길 37 2층,매일 11:00 ~ 24:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FFBF33C0D05AA4E038D3EB847DE1D65BA,2.7,127.0265827,37.5022353,역삼동,가격,남,20대,20
1068851079,심양 청담본점,13,양꼬치,서울 강남구 선릉로161길 21 영빌딩 1층,월~목 18:00 ~ 00:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FEE74808CE00D4F888BF040E1CA032704,3.3,127.0385426,37.5273824,신사동,서비스,남,50대,20
1461477656,양파이 강남점,13,양꼬치,서울 강남구 강남대로94길 14 청담퍼스트타워 1층,매일 14:00 ~ 23:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9DE2FF5842A24393A71558069A407094,3.7,127.0285428,37.4993411,역삼동,분위기,여,30대,20
8122778,퀸즈파크 청담점,14,양식,서울 강남구 압구정로60길 22,월~금 10:00 ~ 24:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F20462C344F693A2C38,3.2,127.0416264,37.5259928,청담동,분위기,여,10대,21
11354494,오아시스 청담점,14,양식,서울 강남구 도산대로55길 20 영빌딩 1층,월~토 09:00 ~ 20:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F146F3E354F5955EC32,3.4,127.0406236,37.5247863,청담동,분위기,남,10대,21
18074322,파씨오네,14,양식,서울 강남구 언주로164길 39 2층,목 12:00 ~ 22:30 ,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F201A083D513692B704,4.5,127.0367572,37.5254577,신사동,맛,여,20대,21
18076495,바비레드 강남본점,14,양식,서울 강남구 봉은사로6길 39 지하 1층,매일 11:30 ~ 22:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F69C736A3D66145649F046F9598A90E59,4.4,127.0279678,37.5026973,역삼동,가격,여,30대,21
19808159,오리지널팬케이크하우스 가로수길점,14,양식,서울 강남구 강남대로162길 41 동원빌딩,월~금 09:00 ~ 21:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F134E9516BDC34225B5CE4EBF6A3FD419,3.6,127.021633,37.5209903,신사동,서비스,남,40대,21
21311108,마켓오 압구정점,14,양식,서울 강남구 도산대로 310 2층,매일 11:30 ~ 22:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FF2AE3768BE194FE4A97766F33F97B916,4.1,127.0354837,37.5215547,논현동,분위기,남,40대,21
23490935,톡톡,14,양식,서울 강남구 학동로97길 41 리유빌딩 3층,화~일 12:00 ~ 22:00 ,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F7A91A6F60E03425CA223DB85BD64185D,3.4,127.0542757,37.5223374,청담동,주차,여,30대,21
25891059,어글리스토브 강남역점,14,양식,서울 강남구 강남대로98길 20 1층,매일 10:30 ~ 22:30,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F205B83A1E637484480C1E7BFADFC4CB1,3.4,127.0282413,37.5007893,역삼동,맛,남,60대이상,21
27129003,알라프리마,14,양식,서울 강남구 학동로17길 13,월~토 12:00 ~ 22:00 ,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FB76F03DBDEC4479CBCBCFF38132FA3FA,4.4,127.025984,37.5134935,논현동,가격,여,30대,21
27271692,비야게레로,14,양식,서울 강남구 봉은사로78길 12 101호,매일 11:30 ~ 21:30,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB49CFF87D5774CDA8C76FD6580252B26,4.1,127.0527891,37.5119635,삼성동,서비스,남,20대,21
41523202,리틀넥 청담,14,양식,서울 강남구 도산대로51길 17 1층,매일 11:00 ~ 21:00 ,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F926B14AEE749461780602CB93087C1FB,3.9,127.0377799,37.5242226,신사동,분위기,여,40대,21
234127678,키친마이야르,14,양식,서울 강남구 언주로170길 22 지하 1층,화~토 11:30 ~ 21:00 ,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F0013BBB9DC2048F88E25769B24BFE150,4.2,127.0354078,37.526573,신사동,주차,남,40대,21
270914334,라미띠에,14,양식,서울 강남구 도산대로67길 30,월~토 12:00 ~ 22:30 ,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB41EB452B4B341A2A7B7F542F19A4611,4.3,127.0445908,37.5259718,청담동,맛,남,50대,21
312947795,무오키,14,양식,서울 강남구 학동로55길 12-12 2층,월~토 12:00 ~ 22:00 ,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F549ACE9CC4C844BE8B4FCB0C11001F89,4.4,127.0422473,37.5190148,청담동,가격,여,60대이상,21
487714466,나폴리회관,14,양식,서울 강남구 테헤란로5길 24 1층,매일 11:30 ~ 22:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F2D08E63D3CC5474FB7A396B8FDA08720,4,127.0290862,37.5001745,역삼동,서비스,여,40대,21
545008281,르브런쉭 대치점,14,양식,서울 강남구 삼성로 350 1층,매일 09:30 ~ 21:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_109175466,3.3,127.0591585,37.5028597,대치동,분위기,남,20대,21
735579064,메리가든,14,양식,서울 강남구 봉은사로 113 디자이너스호텔 13층,매일 11:30 ~ 22:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalad_thumb%2Ft%2F3e1dbe47f7155c492a09c00dfc950a46e5e7e84a,4.1,127.025876,37.505266,논현동,주차,남,20대,21
868486733,어썸로즈,14,양식,서울 강남구 압구정로10길 40 지하1층,매일 11:00 ~ 23:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA0B13483D9514B1D89A403F7762D5A87,3.9,127.0220184,37.5209304,신사동,맛,여,30대,21
992359818,피그인더가든 강남점,14,양식,서울 강남구 강남대로 358 강남358타워 1층,매일 10:00 ~ 21:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB460C8FA0A964333B6241D230A6AD22E,2.7,127.0298083,37.4950625,역삼동,가격,남,50대,21
1469510606,빌즈 강남,14,양식,서울 강남구 테헤란로 142 아크플레이스 2층,매일 10:30 ~ 22:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1451552037,3.2,127.0349501,37.499745,역삼동,서비스,여,50대,21
1565367501,쵸이닷,14,양식,서울 강남구 도산대로 457 앙스돔빌딩 3층,매일 12:00 ~ 22:30 ,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF4564FC316084ABD951148417CBFDB93,3.5,127.0465674,37.524447,청담동,분위기,남,30대,21
1779217087,썬더버드,14,양식,서울 강남구 압구정로60길 18 1층,매일 10:00 ~ 21:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F0506ACD20388405F868649F02E26B8A6,4.2,127.0417033,37.5261737,청담동,주차,남,50대,21
1950123074,스케줄 청담,14,양식,서울 강남구 선릉로152길 37 1층,매일 11:00 ~ 05:00 ,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F47A6549E4D7F452DB78EFEEF60487CBA,3.4,127.042662,37.5246317,청담동,맛,남,30대,21
2007335630,치즈룸,14,양식,서울 강남구 논현로 854 안다즈호텔 지하1층 112113호,매일 10:00 ~ 22:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FEA299A58B71C4C4099A52965237E85CE,3.9,127.0288634,37.5252308,신사동,가격,남,50대,21
7847225,동인동,15,갈비,서울 강남구 강남대로156길 14 정금빌딩 1층,월~금 11:30 ~ 22:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F03062A0379290EF32C,4,127.0203931,37.5180516,신사동,가격,남,10대,23
16037922,영동삼미숯불갈비,15,갈비,서울 강남구 학동로2길 30,매일 10:30 ~ 07:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F33C6A3FD23C6420798EF65F6ED95CB22,3.8,127.0229257,37.5094766,논현동,맛,남,40대,23
20946094,강강술래 청담점,15,갈비,서울 강남구 도산대로 535 12층,매일 11:00 ~ 22:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F60129B08A0C042A29560F1BD03388D91,3.3,127.0519552,37.5251301,청담동,가격,남,60대이상,23
163803143,마초갈비 선릉역점,15,갈비,서울 강남구 선릉로93길 11 1층,월~토 00:00 ~ 24:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F36438470C0924E18B1D19185E4E640E5,3.9,127.0474349,37.5051535,역삼동,서비스,남,30대,23
279490770,까사생갈비,15,갈비,서울 강남구 봉은사로2길 15 1층,매일 11:30 ~ 24:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F7C467AA8D5CC4DEBAF0C3E26E4EF5055,4.6,127.0259536,37.5036448,역삼동,분위기,여,60대이상,23
1041362072,마포집,15,갈비,서울 강남구 남부순환로 2726,화~일 11:30 ~ 21:00 ,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F36F58BFED637449C9E4A0B8477AAAC6E,3.1,127.044155,37.4856283,도곡동,맛,남,40대,23
1053016183,송포갈비 논현본점,15,갈비,서울 강남구 강남대로114길 23 1층 102호,화~토 16:00 ~ 23:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F411F900E1C754060A83E901D2886D29F,4.5,127.0261342,37.5062864,논현동,가격,여,60대이상,23
1089615299,오성식당,15,갈비,서울 강남구 삼성로84길 6 1층,월~금 11:30 ~ 21:00 ,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FDEA3BE8C7BA349B5AD8ADF8D416B683F,4.1,127.0581338,37.5052033,대치동,서비스,여,40대,23
1997921938,노란상소갈비 강남구청점,15,갈비,서울 강남구 선릉로131길 22 1층,매일 11:30 ~ 21:00 ,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FD4E5E92301C64E7F98A2188B8DC04FEC,4.2,127.0391895,37.5175212,논현동,분위기,여,30대,23
7857098,뜨락,16,고기,서울 강남구 영동대로142길 13-3,매일 11:30 ~ 23:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F02062A03790628A4F9,3.6,127.0555506,37.5244111,청담동,서비스,여,10대,23
7912852,봉우화로 강남본점,16,고기,서울 강남구 봉은사로18길 76,매일 11:30 ~ 24:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F1964013D5019E4C90B,2.7,127.027414,37.5017917,역삼동,맛,여,10대,23
8156521,한우리 본점,16,고기,서울 강남구 도산대로 304,월~금 11:30 ~ 21:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F03062A037898F60070,2.9,127.0347309,37.5211611,논현동,맛,여,10대,23
8686213,흑돈가 삼성역점,16,고기,서울 강남구 봉은사로86길 14 12층,매일 11:30 ~ 22:20,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F126B5A504F16390935,2.4,127.0563225,37.5125234,삼성동,가격,여,10대,23
10082619,진대감 논현본점,16,고기,서울 강남구 학동로38길 38,매일 11:30 ~ 22:30,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FC5E530D719054033ABAB27093615ED10,3.4,127.0344583,37.5124638,논현동,가격,남,10대,23
11892123,신미식당,16,고기,서울 강남구 압구정로 214 1층,월화수목일 11:00 ~ 22:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F1615783E4F69243C12,4,127.0307508,37.5280035,신사동,맛,남,10대,23
12890589,김돈이 본점,16,고기,서울 강남구 선릉로94길 9,월~금 11:00 ~ 05:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F133113DEA5474727A4EBD638036A856D,3.8,127.049255,37.5061143,삼성동,분위기,여,50대,23
13102233,세종한우 2호점,16,고기,서울 강남구 논현로 642,매일 00:00 ~ 24:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FFC9329E01F6241B18CCBA748E2F88C02,3.4,127.0324864,37.510997,논현동,맛,남,20대,23
13112670,진대감 역삼점,16,고기,서울 강남구 봉은사로30길 75 1층,월~금 11:30 ~ 22:00 ,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FE58B9F1A07D7452F9D9ADCC9D2B6B67B,4.2,127.0371961,37.5027458,역삼동,가격,여,30대,23
13294737,해몽,16,고기,서울 강남구 학동로41길 32,월~토 17:00 ~ 24:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3807DE28D9A34DEF98476EE374B607ED,4.1,127.0363877,37.5181201,논현동,서비스,여,60대이상,23
13559752,호남마을,16,고기,서울 강남구 역삼로7길 2,매일 00:00 ~ 24:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F35FAD609A9C447128522C7F0DF6F5EDB,3.9,127.0334928,37.4943538,역삼동,분위기,남,20대,23
14095777,화기애애 강남점,16,고기,서울 강남구 강남대로106길 12,매일 16:30 ~ 24:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F112175444F9611513A,3.3,127.0265294,37.5028566,역삼동,주차,남,50대,23
16683904,풍년집,16,고기,서울 강남구 논현로67길 63,매일 11:00 ~ 24:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F53E188B7F92A4A68AB47607FBB454B2E,3.5,127.0348142,37.4927247,역삼동,맛,여,50대,23
19351143,삼원가든,16,고기,서울 강남구 언주로 835,월~토 11:30 ~ 22:00 ,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FB121F8DCC3B841948DC0870E36C5AC7E,4,127.0326329,37.5250635,신사동,서비스,여,60대이상,23
19880897,새벽집 청담점,16,고기,서울 강남구 도산대로101길 6,매일 00:00 ~ 24:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F1925DF3B4F693C0322,3.3,127.0528661,37.5255609,청담동,분위기,여,50대,23
19901835,영동소금구이 논현본점,16,고기,서울 강남구 강남대로124길 10,매일 16:00 ~ 02:00,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC3E7FDDD5FB3403BB4007C0A390B792B,3.6,127.0234993,37.5088596,논현동,주차,여,30대,23
21306153,경천애인2237 삼성본점,16,고기,서울 강남구 테헤란로 421 암천빌딩 3층,월~토 11:30 ~ 21:00 ,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F00A8A4CA59DC4D5E836524ED9004E05F,4.2,127.0525261,37.5059243,삼성동,맛,남,30대,23
21401237,명인등심 압구정직영점,16,고기,서울 강남구 도산대로 211,매일 11:30 ~ 22:00 ,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1292287156,4.2,127.0296925,37.5206153,신사동,가격,남,20대,23
